Najwa already analysed this one.
good data but confusing activation energies
can use to convert date serial number to seconds elapsed


Time(YYYY-MM-DD HH-MM-SS)	 Date Serial Number 	 Potential (Volts)	 Temperature(Cesius)
2.0140506163715e+013	7.357256925347223e+005	5.2287136000000e+005	2.5418912775384e+002
2.0140506163716e+013	7.357256925462963e+005	5.2216306000000e+005	2.5423938060370e+002
2.0140506163716e+013	7.357256925462963e+005	5.2143742000000e+005	2.5426953237580e+002
2.0140506163717e+013	7.357256925578704e+005	5.2056754000000e+005	2.5432983606006e+002
2.0140506163717e+013	7.357256925578704e+005	5.1966002000000e+005	2.5438260193712e+002
2.0140506163717e+013	7.357256925578704e+005	5.1879141000000e+005	2.5443536795742e+002
2.0140506163718e+013	7.357256925694444e+005	5.1789911000000e+005	2.5449818483525e+002
2.0140506163718e+013	7.357256925694444e+005	5.1718362000000e+005	2.5452079896106e+002
2.0140506163719e+013	7.357256925810186e+005	5.1625558000000e+005	2.5457859073581e+002
2.0140506163719e+013	7.357256925810186e+005	5.1545127000000e+005	2.5463135728947e+002
2.0140506163719e+013	7.357256925810186e+005	5.1463511000000e+005	2.5468663669054e+002
2.0140506163720e+013	7.357256925925926e+005	5.1377451000000e+005	2.5473940353908e+002
2.0140506163720e+013	7.357256925925926e+005	5.1303069000000e+005	2.5476201794688e+002
2.0140506163721e+013	7.357256926041667e+005	5.1212697000000e+005	2.5481227228134e+002
2.0140506163721e+013	7.357256926041667e+005	5.1137045000000e+005	2.5486252674680e+002
2.0140506163722e+013	7.357256926157407e+005	5.1048725000000e+005	2.5491529407666e+002
2.0140506163722e+013	7.357256926157407e+005	5.0968314000000e+005	2.5493790869089e+002
2.0140506163722e+013	7.357256926157407e+005	5.0895074000000e+005	2.5498565074159e+002
2.0140506163723e+013	7.357256926273148e+005	5.0800451000000e+005	2.5504093115902e+002
2.0140506163723e+013	7.357256926273148e+005	5.0725201000000e+005	2.5508364795423e+002
2.0140506163724e+013	7.357256926388888e+005	5.0642126000000e+005	2.5513641589143e+002
2.0140506163724e+013	7.357256926388888e+005	5.0573157000000e+005	2.5516405629746e+002
2.0140506163725e+013	7.357256926504630e+005	5.0493593000000e+005	2.5521431168337e+002
2.0140506163725e+013	7.357256926504630e+005	5.0420690000000e+005	2.5525451608712e+002
2.0140506163725e+013	7.357256926504630e+005	5.0330823000000e+005	2.5530225892638e+002
2.0140506163726e+013	7.357256926620371e+005	5.0253606000000e+005	2.5532236121017e+002
2.0140506163726e+013	7.357256926620371e+005	5.0172160000000e+005	2.5537010421900e+002
2.0140506163727e+013	7.357256926736111e+005	5.0092997000000e+005	2.5541030895066e+002
2.0140506163727e+013	7.357256926736111e+005	5.0020729000000e+005	2.5545302657094e+002
2.0140506163728e+013	7.357256926851852e+005	4.9939515000000e+005	2.5549574428699e+002
2.0140506163728e+013	7.357256926851852e+005	4.9854473000000e+005	2.5551584677477e+002
2.0140506163728e+013	7.357256926851852e+005	4.9793393000000e+005	2.5556359026836e+002
2.0140506163729e+013	7.357256926967592e+005	4.9715563000000e+005	2.5560128258482e+002
2.0140506163729e+013	7.357256926967592e+005	4.9633440000000e+005	2.5563897497604e+002
2.0140506163730e+013	7.357256927083334e+005	4.9577457000000e+005	2.5565907761528e+002
2.0140506163730e+013	7.357256927083334e+005		2.5569174444946e+002
2.0140506163731e+013	7.357256927199074e+005	4.9425519000000e+005	2.5573194986106e+002
2.0140506163731e+013	7.357256927199074e+005	4.9344453000000e+005	2.5576964251188e+002
2.0140506163731e+013	7.357256927199074e+005	4.9271950000000e+005	2.5579979668652e+002
2.0140506163732e+013	7.357256927314815e+005	4.9199556000000e+005	2.5581738664391e+002
2.0140506163732e+013	7.357256927314815e+005	4.9128261000000e+005	2.5585507946479e+002
2.0140506163733e+013	7.357256927430555e+005	4.9050811000000e+005	2.5588020805377e+002
2.0140506163733e+013	7.357256927430555e+005	4.8993327000000e+005	2.5591790099987e+002
2.0140506163733e+013	7.357256927430555e+005	4.8921080000000e+005	2.5593800393519e+002
2.0140506163734e+013	7.357256927546297e+005	4.8842912000000e+005	2.5597569699661e+002
2.0140506163734e+013	7.357256927546297e+005	4.8766647000000e+005	2.5601841589055e+002
2.0140506163735e+013	7.357256927662037e+005	4.8700195000000e+005	2.5605862199676e+002
2.0140506163735e+013	7.357256927662037e+005	4.8624733000000e+005	2.5609631529923e+002
2.0140506163736e+013	7.357256927777778e+005	4.8557351000000e+005	2.5611893131692e+002
2.0140506163736e+013	7.357256927777778e+005	4.8486373000000e+005	2.5614908604943e+002
2.0140506163736e+013	7.357256927777778e+005	4.8427916000000e+005	2.5618929243462e+002
2.0140506163737e+013	7.357256927893518e+005	4.8370918000000e+005	2.5622949890578e+002
2.0140506163737e+013	7.357256927893518e+005	4.8317537000000e+005	2.5624960217362e+002
2.0140506163738e+013	7.357256928009259e+005	4.8268766000000e+005	2.5626719255063e+002
2.0140506163738e+013	7.357256928009259e+005	4.8204343000000e+005	2.5629232168923e+002
2.0140506163739e+013	7.357256928125001e+005	4.8145040000000e+005	2.5631493794273e+002
2.0140506163739e+013	7.357256928125001e+005	4.8093350000000e+005	2.5633504130206e+002
2.0140506163739e+013	7.357256928125001e+005	4.8038869000000e+005	2.5633001546021e+002
2.0140506163740e+013	7.357256928240741e+005	4.7985890000000e+005	2.5634258006736e+002
2.0140506163740e+013	7.357256928240741e+005	4.7932910000000e+005	2.5637776101219e+002
2.0140506163741e+013	7.357256928356482e+005	4.7884118000000e+005	2.5643053255327e+002
2.0140506163741e+013	7.357256928356482e+005	4.7832048000000e+005	2.5647073954153e+002
2.0140506163742e+013	7.357256928472222e+005	4.7785456000000e+005	2.5650089483942e+002
2.0140506163742e+013	7.357256928472222e+005	4.7732561000000e+005	2.5654864082720e+002
2.0140506163742e+013	7.357256928472222e+005	4.7682606000000e+005	2.5659638693697e+002
2.0140506163743e+013	7.357256928587963e+005	4.7625862000000e+005	2.5663659428200e+002
2.0140506163743e+013	7.357256928587963e+005	4.7591008000000e+005	2.5668434061677e+002
2.0140506163744e+013	7.357256928703704e+005	4.7538472000000e+005	2.5670193140250e+002
2.0140506163744e+013	7.357256928703704e+005	4.7487713000000e+005	2.5673962599928e+002
2.0140506163745e+013	7.357256928819445e+005	4.7430314000000e+005	2.5678234663451e+002
2.0140506163745e+013	7.357256928819445e+005	4.7386005000000e+005	2.5681250243607e+002
2.0140506163745e+013	7.357256928819445e+005	4.7337256000000e+005	2.5683260633093e+002
2.0140506163746e+013	7.357256928935185e+005	4.7278312000000e+005	2.5686527520644e+002
2.0140506163746e+013	7.357256928935185e+005	4.7236140000000e+005	2.5689794413937e+002
2.0140506163747e+013	7.357256929050926e+005	4.7195639000000e+005	2.5693563913339e+002
2.0140506163747e+013	7.357256929050926e+005	4.7140436000000e+005	2.5696328217764e+002
2.0140506163748e+013	7.357256929166666e+005	4.7102938000000e+005	2.5697836021914e+002
2.0140506163748e+013	7.357256929166666e+005	4.7047018000000e+005	2.5700600332705e+002
2.0140506163748e+013	7.357256929166666e+005	4.6999474000000e+005	2.5703615949178e+002
2.0140506163749e+013	7.357256929282408e+005	4.6946072000000e+005	2.5706631570558e+002
2.0140506163749e+013	7.357256929282408e+005	4.6900347000000e+005	2.5708139383089e+002
2.0140506163750e+013	7.357256929398148e+005	4.6847198000000e+005	2.5710401104187e+002
2.0140506163750e+013	7.357256929398148e+005	4.6797645000000e+005	2.5713165433728e+002
2.0140506163750e+013	7.357256929398148e+005	4.6747795000000e+005	2.5715427160969e+002
2.0140506163751e+013	7.357256929513889e+005	4.6693293000000e+005	2.5717940194481e+002
2.0140506163751e+013	7.357256929513889e+005	4.6640440000000e+005	2.5719448016228e+002
2.0140506163752e+013	7.357256929629630e+005	4.6585452000000e+005	2.5721458447138e+002
2.0140506163752e+013	7.357256929629630e+005	4.6532599000000e+005	2.5723468880235e+002
2.0140506163753e+013	7.357256929745370e+005	4.6486451000000e+005	2.5725228010990e+002
2.0140506163753e+013	7.357256929745370e+005	4.6433027000000e+005	2.5726484533984e+002
2.0140506163753e+013	7.357256929745370e+005	4.6386731000000e+005	2.5729248887581e+002
2.0140506163754e+013	7.357256929861112e+005	4.6325884000000e+005	2.5730505413313e+002
2.0140506163754e+013	7.357256929861112e+005	4.6284114000000e+005	2.5732515856263e+002
2.0140506163755e+013	7.357256929976852e+005	4.6235935000000e+005	2.5734777607203e+002
2.0140506163755e+013	7.357256929976852e+005	4.6188518000000e+005	2.5735782830733e+002
2.0140506163756e+013	7.357256930092593e+005	4.6138457000000e+005	2.5737541973230e+002
2.0140506163756e+013	7.357256930092593e+005	4.6083401000000e+005	2.5738798504614e+002
2.0140506163756e+013	7.357256930092593e+005	4.6038162000000e+005	2.5740808956610e+002
2.0140506163757e+013	7.357256930208333e+005	4.5985690000000e+005	2.5742316797047e+002
2.0140506163757e+013	7.357256930208333e+005	4.5942397000000e+005	2.5742568103907e+002
2.0140506163758e+013	7.357256930324074e+005	4.5891956000000e+005	2.5744829867187e+002
2.0140506163758e+013	7.357256930324074e+005	4.5858307000000e+005	2.5746589018326e+002
2.0140506163759e+013	7.357256930439815e+005	4.5806089000000e+005	2.5747845555884e+002
2.0140506163759e+013	7.357256930439815e+005	4.5759687000000e+005	2.5748850786549e+002
2.0140506163759e+013	7.357256930439815e+005	4.5704994000000e+005	2.5750358633576e+002
2.0140506163800e+013	7.357256930555556e+005	4.5662378000000e+005	2.5751866481839e+002
2.0140506163800e+013	7.357256930555556e+005	4.5619381000000e+005	2.5753123023003e+002
2.0140506163801e+013	7.357256930671296e+005	4.5571921000000e+005	2.5754379565026e+002
2.0140506163801e+013	7.357256930671296e+005	4.5515050000000e+005	2.5755133490653e+002
2.0140506163802e+013	7.357256930787037e+005	4.5473111000000e+005	2.5756138725303e+002
2.0140506163802e+013	7.357256930787037e+005	4.5422733000000e+005	2.5757646578309e+002
2.0140506163802e+013	7.357256930787037e+005	4.5377621000000e+005	2.5758149196253e+002
2.0140506163803e+013	7.357256930902777e+005	4.5335618000000e+005	2.5758903123426e+002
2.0140506163803e+013	7.357256930902777e+005	4.5291373000000e+005	2.5760159669404e+002
2.0140506163804e+013	7.357256931018519e+005	4.5242370000000e+005	2.5760913597403e+002
2.0140506163804e+013	7.357256931018519e+005	4.5207981000000e+005	2.5761667525712e+002
2.0140506163804e+013	7.357256931018519e+005	4.5156926000000e+005	2.5762672763939e+002
2.0140506163805e+013	7.357256931134260e+005	4.5112702000000e+005	2.5763678002717e+002
2.0140506163805e+013	7.357256931134260e+005	4.5067208000000e+005	2.5764180622312e+002
2.0140506163806e+013	7.357256931250000e+005	4.5023724000000e+005	2.5765437171903e+002
2.0140506163806e+013	7.357256931250000e+005	4.4974531000000e+005	2.5765688481925e+002
2.0140506163807e+013	7.357256931365741e+005	4.4920980000000e+005	2.5766191102071e+002
2.0140506163807e+013	7.357256931365741e+005	4.4877793000000e+005	2.5767447653039e+002
2.0140506163807e+013	7.357256931365741e+005	4.4834183000000e+005	2.5768452894434e+002
2.0140506163808e+013	7.357256931481481e+005	4.4784079000000e+005	2.5768955515338e+002
2.0140506163808e+013	7.357256931481481e+005	4.4742563000000e+005	2.5769960757560e+002
2.0140506163809e+013	7.357256931597223e+005	4.4702908000000e+005	2.5769960757560e+002
2.0140506163809e+013	7.357256931597223e+005	4.4652191000000e+005	2.5770714689588e+002
2.0140506163810e+013	7.357256931712963e+005	4.4614397000000e+005	2.5771217311112e+002
2.0140506163810e+013	7.357256931712963e+005	4.4576370000000e+005	2.5772222554574e+002
2.0140506163810e+013	7.357256931712963e+005	4.4525040000000e+005	2.5772222554574e+002
2.0140506163811e+013	7.357256931828704e+005	4.4485237000000e+005	2.5773730420802e+002
2.0140506163811e+013	7.357256931828704e+005	4.4439702000000e+005	2.5774735665643e+002
2.0140506163812e+013	7.357256931944444e+005	4.4404023000000e+005	2.5775489599636e+002
2.0140506163812e+013	7.357256931944444e+005	4.4359990000000e+005	2.5775489599636e+002
2.0140506163813e+013	7.357256932060185e+005	4.4309908000000e+005	2.5776243533940e+002
2.0140506163813e+013	7.357256932060185e+005	4.4273552000000e+005	2.5776494845443e+002
2.0140506163813e+013	7.357256932060185e+005	4.4232924000000e+005	2.5777248780160e+002
2.0140506163814e+013	7.357256932175926e+005	4.4183814000000e+005	2.5778254026933e+002
2.0140506163814e+013	7.357256932175926e+005	4.4140162000000e+005	2.5778254026933e+002
2.0140506163815e+013	7.357256932291667e+005	4.4093379000000e+005	2.5778505338713e+002
2.0140506163815e+013	7.357256932291667e+005	4.4060301000000e+005	2.5779761898128e+002
2.0140506163816e+013	7.357256932407407e+005	4.4022463000000e+005	2.5779510586176e+002
2.0140506163816e+013	7.357256932407407e+005	4.3993340000000e+005	2.5780515834191e+002
2.0140506163816e+013	7.357256932407407e+005	4.3949984000000e+005	2.5780767146281e+002
2.0140506163817e+013	7.357256932523148e+005	4.3904597000000e+005	2.5781018458406e+002
2.0140506163817e+013	7.357256932523148e+005	4.3869235000000e+005	2.5782275019547e+002
2.0140506163818e+013	7.357256932638889e+005	4.3835903000000e+005	2.5782526331879e+002
2.0140506163818e+013	7.357256932638889e+005	4.3798173000000e+005	2.5782526331879e+002
2.0140506163819e+013	7.357256932754630e+005	4.3754562000000e+005	2.5783028956646e+002
2.0140506163819e+013	7.357256932754630e+005	4.3722648000000e+005	2.5783280269081e+002
2.0140506163819e+013	7.357256932754630e+005	4.3695724000000e+005	2.5783782894056e+002
2.0140506163820e+013	7.357256932870371e+005	4.3653531000000e+005	2.5784536831776e+002
2.0140506163820e+013	7.357256932870371e+005	4.3622885000000e+005	2.5785039457096e+002
2.0140506163821e+013	7.357256932986111e+005	4.3590738000000e+005	2.5785039457096e+002
2.0140506163821e+013	7.357256932986111e+005	4.3554615000000e+005	2.5785039457096e+002
2.0140506163821e+013	7.357256932986111e+005	4.3509968000000e+005	2.5785793395335e+002
2.0140506163822e+013	7.357256933101852e+005	4.3485583000000e+005	2.5785542082554e+002
2.0140506163822e+013	7.357256933101852e+005	4.3445526000000e+005	2.5785290769808e+002
2.0140506163823e+013	7.357256933217592e+005	4.3409106000000e+005	2.5786296021000e+002
2.0140506163823e+013	7.357256933217592e+005	4.3377869000000e+005	2.5786296021000e+002
2.0140506163824e+013	7.357256933333334e+005	4.3340096000000e+005	2.5786798646804e+002
2.0140506163824e+013	7.357256933333334e+005	4.3307589000000e+005	2.5786296021000e+002
2.0140506163824e+013	7.357256933333334e+005	4.3276711000000e+005	2.5786296021000e+002
2.0140506163825e+013	7.357256933449074e+005	4.3242237000000e+005	2.5786798646804e+002
2.0140506163825e+013	7.357256933449074e+005	4.3198288000000e+005	2.5786547333885e+002
2.0140506163826e+013	7.357256933564815e+005	4.3150913000000e+005	2.5787049959757e+002
2.0140506163826e+013	7.357256933564815e+005	4.3126316000000e+005	2.5786547333885e+002
2.0140506163827e+013	7.357256933680555e+005	4.3084017000000e+005	2.5786798646804e+002
2.0140506163827e+013	7.357256933680555e+005	4.3045885000000e+005	2.5787049959757e+002
2.0140506163827e+013	7.357256933680555e+005	4.3012659000000e+005	2.5786798646804e+002
2.0140506163828e+013	7.357256933796296e+005	4.2985861000000e+005	2.5786798646804e+002
2.0140506163828e+013	7.357256933796296e+005	4.2948701000000e+005	2.5786798646804e+002
2.0140506163829e+013	7.357256933912037e+005	4.2909870000000e+005	2.5786296021000e+002
2.0140506163829e+013	7.357256933912037e+005		2.5787049959757e+002
2.0140506163830e+013	7.357256934027778e+005	4.2835044000000e+005	2.5786044708150e+002
2.0140506163830e+013	7.357256934027778e+005	4.2803192000000e+005	2.5786296021000e+002
2.0140506163830e+013	7.357256934027778e+005	4.2769607000000e+005	2.5786044708150e+002
2.0140506163831e+013	7.357256934143519e+005	4.2735704000000e+005	2.5786044708150e+002
2.0140506163831e+013	7.357256934143519e+005	4.2699729000000e+005	2.5786296021000e+002
2.0140506163832e+013	7.357256934259259e+005	4.2669612000000e+005	2.5786296021000e+002
2.0140506163832e+013	7.357256934259259e+005	4.2635604000000e+005	2.5786547333885e+002
2.0140506163833e+013	7.357256934375000e+005	4.2594257000000e+005	2.5785542082554e+002
2.0140506163833e+013	7.357256934375000e+005	4.2558197000000e+005	2.5785542082554e+002
2.0140506163833e+013	7.357256934375000e+005	4.2531020000000e+005	2.5785039457096e+002
2.0140506163834e+013	7.357256934490741e+005	4.2501685000000e+005	2.5784536831776e+002
2.0140506163834e+013	7.357256934490741e+005	4.2454691000000e+005	2.5784788144419e+002
2.0140506163835e+013	7.357256934606482e+005	4.2424912000000e+005	2.5784536831776e+002
2.0140506163835e+013	7.357256934606482e+005	4.2394203000000e+005	2.5784536831776e+002
2.0140506163836e+013	7.357256934722222e+005	4.2361083000000e+005	2.5783782894056e+002
2.0140506163836e+013	7.357256934722222e+005	4.2326039000000e+005	2.5783782894056e+002
2.0140506163836e+013	7.357256934722222e+005	4.2295837000000e+005	2.5784034206595e+002
2.0140506163837e+013	7.357256934837963e+005	4.2259989000000e+005	2.5783531581551e+002
2.0140506163837e+013	7.357256934837963e+005	4.2222258000000e+005	2.5783531581551e+002
2.0140506163838e+013	7.357256934953703e+005	4.2188144000000e+005	2.5783280269081e+002
2.0140506163838e+013	7.357256934953703e+005	4.2149335000000e+005	2.5782777644245e+002
2.0140506163838e+013	7.357256934953703e+005	4.2116616000000e+005	2.5782275019547e+002
2.0140506163839e+013	7.357256935069445e+005	4.2084088000000e+005	2.5781772394987e+002
2.0140506163839e+013	7.357256935069445e+005	4.2046717000000e+005	2.5781521082759e+002
2.0140506163840e+013	7.357256935185185e+005	4.2009156000000e+005	2.5781269770565e+002
2.0140506163840e+013	7.357256935185185e+005	4.1970516000000e+005	2.5781018458406e+002
2.0140506163841e+013	7.357256935300926e+005	4.1935594000000e+005	2.5781018458406e+002
2.0140506163841e+013	7.357256935300926e+005	4.1902537000000e+005	2.5781018458406e+002
2.0140506163841e+013	7.357256935300926e+005	4.1876946000000e+005	2.5780767146281e+002
2.0140506163842e+013	7.357256935416666e+005	4.1842938000000e+005	2.5780515834191e+002
2.0140506163842e+013	7.357256935416666e+005	4.1811023000000e+005	2.5779761898128e+002
2.0140506163843e+013	7.357256935532407e+005	4.1779405000000e+005	2.5780264522136e+002
2.0140506163843e+013	7.357256935532407e+005	4.1741780000000e+005	2.5779761898128e+002
